iter,ll,accept,sd,spp,foc_sp,nei_sp
22,-1575.1187235865648,0,0.009073601505979663,-0.0019526183992973662,Eriogonum umbellatum,Lupinus argenteus
22,-1575.1187235865648,0,0.019247536461117203,0.0011496034400587272,Heterotheca villosa,Lupinus argenteus
22,-1575.1187235865648,0,0.016528768280338495,-0.0011775721346068187,Lupinus argenteus,Ivesia gordonii
22,-1575.1187235865648,0,0.02637273845177302,-0.002832863083800319,Ivesia gordonii,Ivesia gordonii
22,-1575.1187235865648,0,0.028667195288178893,2.139931909986745e-4,Eriogonum umbellatum,Ivesia gordonii
22,-1575.1187235865648,0,-0.04169323907545584,-0.0021581175839754754,Heterotheca villosa,Ivesia gordonii
22,-1575.1187235865648,0,0.021877682423446083,-3.088944778302789e-4,Lupinus argenteus,Eriogonum umbellatum
22,-1575.1187235865648,0,0.014952934089666393,3.631488911363833e-4,Ivesia gordonii,Eriogonum umbellatum
22,-1575.1187235865648,0,-0.015663063215034405,-3.2836688636025567e-4,Eriogonum umbellatum,Eriogonum umbellatum
22,-1575.1187235865648,0,0.0090821922462743,-2.4668110023725264e-4,Heterotheca villosa,Eriogonum umbellatum
22,-1575.1187235865648,0,-0.014450920358543975,-0.0013605789629157312,Lupinus argenteus,Heterotheca villosa
22,-1575.1187235865648,0,0.022859802278113524,0.0010473395222177194,Ivesia gordonii,Heterotheca villosa
22,-1575.1187235865648,0,-0.02373672516052414,-0.0014369914643990352,Eriogonum umbellatum,Heterotheca villosa
22,-1575.1187235865648,0,0.03859710968186553,-0.0023824472297301847,Heterotheca villosa,Heterotheca villosa
23,-1577.4425144935947,1,-0.015588383744297033,-9.341169276781192e-5,Lupinus argenteus,Lupinus argenteus
23,-1577.4425144935947,1,0.016669364713703887,-2.927650864332947e-4,Ivesia gordonii,Lupinus argenteus
23,-1577.4425144935947,1,-0.0018624162809746225,-0.002712153946555528,Eriogonum umbellatum,Lupinus argenteus
23,-1577.4425144935947,1,0.009200558324753983,9.043459148713818e-4,Heterotheca villosa,Lupinus argenteus
23,-1577.4425144935947,1,0.006284119646447758,-4.4091735673318984e-4,Lupinus argenteus,Ivesia gordonii
23,-1577.4425144935947,1,0.028631411673044848,-0.002966190889813883,Ivesia gordonii,Ivesia gordonii
23,-1577.4425144935947,1,0.027622898862940264,-6.050074802893283e-4,Eriogonum umbellatum,Ivesia gordonii
23,-1577.4425144935947,1,-0.05123842332515989,-0.0017032300829996957,Heterotheca villosa,Ivesia gordonii
23,-1577.4425144935947,1,0.00619657400376189,4.226958232941842e-4,Lupinus argenteus,Eriogonum umbellatum
23,-1577.4425144935947,1,0.024122494592381617,2.7646723534759636e-4,Ivesia gordonii,Eriogonum umbellatum
23,-1577.4425144935947,1,0.0020387060065539427,-5.164302945284367e-4,Eriogonum umbellatum,Eriogonum umbellatum
23,-1577.4425144935947,1,0.011440853800947498,-1.8033152408780922e-4,Heterotheca villosa,Eriogonum umbellatum
23,-1577.4425144935947,1,0.008856706641140352,1.6952353552036198e-4,Lupinus argenteus,Heterotheca villosa
23,-1577.4425144935947,1,0.021830368732269026,0.0014491940208825375,Ivesia gordonii,Heterotheca villosa
23,-1577.4425144935947,1,-0.03806026596771883,-9.654856162060162e-4,Eriogonum umbellatum,Heterotheca villosa
23,-1577.4425144935947,1,0.052874958557817875,-0.002488440463405891,Heterotheca villosa,Heterotheca villosa
24,-1577.4425144935947,0,-0.015588383744297033,-9.341169276781192e-5,Lupinus argenteus,Lupinus argenteus
24,-1577.4425144935947,0,0.016669364713703887,-2.927650864332947e-4,Ivesia gordonii,Lupinus argenteus
24,-1577.4425144935947,0,-0.0018624162809746225,-0.002712153946555528,Eriogonum umbellatum,Lupinus argenteus
24,-1577.4425144935947,0,0.009200558324753983,9.043459148713818e-4,Heterotheca villosa,Lupinus argenteus
24,-1577.4425144935947,0,0.006284119646447758,-4.4091735673318984e-4,Lupinus argenteus,Ivesia gordonii
24,-1577.4425144935947,0,0.028631411673044848,-0.002966190889813883,Ivesia gordonii,Ivesia gordonii
24,-1577.4425144935947,0,0.027622898862940264,-6.050074802893283e-4,Eriogonum umbellatum,Ivesia gordonii
24,-1577.4425144935947,0,-0.05123842332515989,-0.0017032300829996957,Heterotheca villosa,Ivesia gordonii
24,-1577.4425144935947,0,0.00619657400376189,4.226958232941842e-4,Lupinus argenteus,Eriogonum umbellatum
24,-1577.4425144935947,0,0.024122494592381617,2.7646723534759636e-4,Ivesia gordonii,Eriogonum umbellatum
24,-1577.4425144935947,0,0.0020387060065539427,-5.164302945284367e-4,Eriogonum umbellatum,Eriogonum umbellatum
24,-1577.4425144935947,0,0.011440853800947498,-1.8033152408780922e-4,Heterotheca villosa,Eriogonum umbellatum
24,-1577.4425144935947,0,0.008856706641140352,1.6952353552036198e-4,Lupinus argenteus,Heterotheca villosa
24,-1577.4425144935947,0,0.021830368732269026,0.0014491940208825375,Ivesia gordonii,Heterotheca villosa
24,-1577.4425144935947,0,-0.03806026596771883,-9.654856162060162e-4,Eriogonum umbellatum,Heterotheca villosa
24,-1577.4425144935947,0,0.052874958557817875,-0.002488440463405891,Heterotheca villosa,Heterotheca villosa
25,-1577.4425144935947,0,-0.015588383744297033,-9.341169276781192e-5,Lupinus argenteus,Lupinus argenteus
25,-1577.4425144935947,0,0.016669364713703887,-2.927650864332947e-4,Ivesia gordonii,Lupinus argenteus
25,-1577.4425144935947,0,-0.0018624162809746225,-0.002712153946555528,Eriogonum umbellatum,Lupinus argenteus
25,-1577.4425144935947,0,0.009200558324753983,9.043459148713818e-4,Heterotheca villosa,Lupinus argenteus
25,-1577.4425144935947,0,0.006284119646447758,-4.4091735673318984e-4,Lupinus argenteus,Ivesia gordonii
25,-1577.4425144935947,0,0.028631411673044848,-0.002966190889813883,Ivesia gordonii,Ivesia gordonii
25,-1577.4425144935947,0,0.027622898862940264,-6.050074802893283e-4,Eriogonum umbellatum,Ivesia gordonii
25,-1577.4425144935947,0,-0.05123842332515989,-0.0017032300829996957,Heterotheca villosa,Ivesia gordonii
25,-1577.4425144935947,0,0.00619657400376189,4.226958232941842e-4,Lupinus argenteus,Eriogonum umbellatum
25,-1577.4425144935947,0,0.024122494592381617,2.7646723534759636e-4,Ivesia gordonii,Eriogonum umbellatum
25,-1577.4425144935947,0,0.0020387060065539427,-5.164302945284367e-4,Eriogonum umbellatum,Eriogonum umbellatum
25,-1577.4425144935947,0,0.011440853800947498,-1.8033152408780922e-4,Heterotheca villosa,Eriogonum umbellatum
25,-1577.4425144935947,0,0.008856706641140352,1.6952353552036198e-4,Lupinus argenteus,Heterotheca villosa
25,-1577.4425144935947,0,0.021830368732269026,0.0014491940208825375,Ivesia gordonii,Heterotheca villosa
25,-1577.4425144935947,0,-0.03806026596771883,-9.654856162060162e-4,Eriogonum umbellatum,Heterotheca villosa
25,-1577.4425144935947,0,0.052874958557817875,-0.002488440463405891,Heterotheca villosa,Heterotheca villosa
26,-1577.4425144935947,0,-0.015588383744297033,-9.341169276781192e-5,Lupinus argenteus,Lupinus argenteus
26,-1577.4425144935947,0,0.016669364713703887,-2.927650864332947e-4,Ivesia gordonii,Lupinus argenteus
26,-1577.4425144935947,0,-0.0018624162809746225,-0.002712153946555528,Eriogonum umbellatum,Lupinus argenteus
26,-1577.4425144935947,0,0.009200558324753983,9.043459148713818e-4,Heterotheca villosa,Lupinus argenteus
26,-1577.4425144935947,0,0.006284119646447758,-4.4091735673318984e-4,Lupinus argenteus,Ivesia gordonii
26,-1577.4425144935947,0,0.028631411673044848,-0.002966190889813883,Ivesia gordonii,Ivesia gordonii
26,-1577.4425144935947,0,0.027622898862940264,-6.050074802893283e-4,Eriogonum umbellatum,Ivesia gordonii
26,-1577.4425144935947,0,-0.05123842332515989,-0.0017032300829996957,Heterotheca villosa,Ivesia gordonii
26,-1577.4425144935947,0,0.00619657400376189,4.226958232941842e-4,Lupinus argenteus,Eriogonum umbellatum
26,-1577.4425144935947,0,0.024122494592381617,2.7646723534759636e-4,Ivesia gordonii,Eriogonum umbellatum
26,-1577.4425144935947,0,0.0020387060065539427,-5.164302945284367e-4,Eriogonum umbellatum,Eriogonum umbellatum
26,-1577.4425144935947,0,0.011440853800947498,-1.8033152408780922e-4,Heterotheca villosa,Eriogonum umbellatum
26,-1577.4425144935947,0,0.008856706641140352,1.6952353552036198e-4,Lupinus argenteus,Heterotheca villosa
26,-1577.4425144935947,0,0.021830368732269026,0.0014491940208825375,Ivesia gordonii,Heterotheca villosa
26,-1577.4425144935947,0,-0.03806026596771883,-9.654856162060162e-4,Eriogonum umbellatum,Heterotheca villosa
26,-1577.4425144935947,0,0.052874958557817875,-0.002488440463405891,Heterotheca villosa,Heterotheca villosa
27,-1577.4425144935947,0,-0.015588383744297033,-9.341169276781192e-5,Lupinus argenteus,Lupinus argenteus
27,-1577.4425144935947,0,0.016669364713703887,-2.927650864332947e-4,Ivesia gordonii,Lupinus argenteus
27,-1577.4425144935947,0,-0.0018624162809746225,-0.002712153946555528,Eriogonum umbellatum,Lupinus argenteus
27,-1577.4425144935947,0,0.009200558324753983,9.043459148713818e-4,Heterotheca villosa,Lupinus argenteus
27,-1577.4425144935947,0,0.006284119646447758,-4.4091735673318984e-4,Lupinus argenteus,Ivesia gordonii
27,-1577.4425144935947,0,0.028631411673044848,-0.002966190889813883,Ivesia gordonii,Ivesia gordonii
27,-1577.4425144935947,0,0.027622898862940264,-6.050074802893283e-4,Eriogonum umbellatum,Ivesia gordonii
27,-1577.4425144935947,0,-0.05123842332515989,-0.0017032300829996957,Heterotheca villosa,Ivesia gordonii
27,-1577.4425144935947,0,0.00619657400376189,4.226958232941842e-4,Lupinus argenteus,Eriogonum umbellatum
27,-1577.4425144935947,0,0.024122494592381617,2.7646723534759636e-4,Ivesia gordonii,Eriogonum umbellatum
27,-1577.4425144935947,0,0.0020387060065539427,-5.164302945284367e-4,Eriogonum umbellatum,Eriogonum umbellatum
27,-1577.4425144935947,0,0.011440853800947498,-1.8033152408780922e-4,Heterotheca villosa,Eriogonum umbellatum
27,-1577.4425144935947,0,0.008856706641140352,1.6952353552036198e-4,Lupinus argenteus,Heterotheca villosa
27,-1577.4425144935947,0,0.021830368732269026,0.0014491940208825375,Ivesia gordonii,Heterotheca villosa
27,-1577.4425144935947,0,-0.03806026596771883,-9.654856162060162e-4,Eriogonum umbellatum,Heterotheca villosa
27,-1577.4425144935947,0,0.052874958557817875,-0.002488440463405891,Heterotheca villosa,Heterotheca villosa
28,-1574.8470344515363,1,-0.020213465591908602,-3.283553563478744e-4,Lupinus argenteus,Lupinus argenteus
28,-1574.8470344515363,1,0.015056631271723452,2.1837583210845347e-4,Ivesia gordonii,Lupinus argenteus
28,-1574.8470344515363,1,-0.0017180658310188908,-0.00180232229916103,Eriogonum umbellatum,Lupinus argenteus
28,-1574.8470344515363,1,-0.014135676899142814,3.2157903486957197e-4,Heterotheca villosa,Lupinus argenteus
28,-1574.8470344515363,1,0.0030731288542006742,5.34276686314595e-4,Lupinus argenteus,Ivesia gordonii
28,-1574.8470344515363,1,0.017385379792952082,-0.003252710495990764,Ivesia gordonii,Ivesia gordonii
28,-1574.8470344515363,1,0.025159943870420344,-0.0012630917742858974,Eriogonum umbellatum,Ivesia gordonii
28,-1574.8470344515363,1,-0.04321513250438346,-0.001704668816606119,Heterotheca villosa,Ivesia gordonii
28,-1574.8470344515363,1,-0.0011650986162344357,-5.019092963565409e-4,Lupinus argenteus,Eriogonum umbellatum
28,-1574.8470344515363,1,0.030086567410006634,-1.581544601741228e-4,Ivesia gordonii,Eriogonum umbellatum
28,-1574.8470344515363,1,-0.0021340272595589613,6.274449489180776e-5,Eriogonum umbellatum,Eriogonum umbellatum
28,-1574.8470344515363,1,0.03294651178140054,-2.319946287779878e-4,Heterotheca villosa,Eriogonum umbellatum
28,-1574.8470344515363,1,0.004222261292654649,4.0832682514405994e-4,Lupinus argenteus,Heterotheca villosa
28,-1574.8470344515363,1,0.00830674848831517,0.0011906123701704975,Ivesia gordonii,Heterotheca villosa
28,-1574.8470344515363,1,-0.031140862742816664,-9.832873353161757e-4,Eriogonum umbellatum,Heterotheca villosa
28,-1574.8470344515363,1,0.061711237348650055,-0.002273718422928853,Heterotheca villosa,Heterotheca villosa
29,-1574.8470344515363,0,-0.020213465591908602,-3.283553563478744e-4,Lupinus argenteus,Lupinus argenteus
29,-1574.8470344515363,0,0.015056631271723452,2.1837583210845347e-4,Ivesia gordonii,Lupinus argenteus
29,-1574.8470344515363,0,-0.0017180658310188908,-0.00180232229916103,Eriogonum umbellatum,Lupinus argenteus
29,-1574.8470344515363,0,-0.014135676899142814,3.2157903486957197e-4,Heterotheca villosa,Lupinus argenteus
29,-1574.8470344515363,0,0.0030731288542006742,5.34276686314595e-4,Lupinus argenteus,Ivesia gordonii
29,-1574.8470344515363,0,0.017385379792952082,-0.003252710495990764,Ivesia gordonii,Ivesia gordonii
29,-1574.8470344515363,0,0.025159943870420344,-0.0012630917742858974,Eriogonum umbellatum,Ivesia gordonii
29,-1574.8470344515363,0,-0.04321513250438346,-0.001704668816606119,Heterotheca villosa,Ivesia gordonii
29,-1574.8470344515363,0,-0.0011650986162344357,-5.019092963565409e-4,Lupinus argenteus,Eriogonum umbellatum
29,-1574.8470344515363,0,0.030086567410006634,-1.581544601741228e-4,Ivesia gordonii,Eriogonum umbellatum
29,-1574.8470344515363,0,-0.0021340272595589613,6.274449489180776e-5,Eriogonum umbellatum,Eriogonum umbellatum
29,-1574.8470344515363,0,0.03294651178140054,-2.319946287779878e-4,Heterotheca villosa,Eriogonum umbellatum
29,-1574.8470344515363,0,0.004222261292654649,4.0832682514405994e-4,Lupinus argenteus,Heterotheca villosa
29,-1574.8470344515363,0,0.00830674848831517,0.0011906123701704975,Ivesia gordonii,Heterotheca villosa
29,-1574.8470344515363,0,-0.031140862742816664,-9.832873353161757e-4,Eriogonum umbellatum,Heterotheca villosa
29,-1574.8470344515363,0,0.061711237348650055,-0.002273718422928853,Heterotheca villosa,Heterotheca villosa
30,-1574.8470344515363,0,-0.020213465591908602,-3.283553563478744e-4,Lupinus argenteus,Lupinus argenteus
30,-1574.8470344515363,0,0.015056631271723452,2.1837583210845347e-4,Ivesia gordonii,Lupinus argenteus
30,-1574.8470344515363,0,-0.0017180658310188908,-0.00180232229916103,Eriogonum umbellatum,Lupinus argenteus
30,-1574.8470344515363,0,-0.014135676899142814,3.2157903486957197e-4,Heterotheca villosa,Lupinus argenteus
30,-1574.8470344515363,0,0.0030731288542006742,5.34276686314595e-4,Lupinus argenteus,Ivesia gordonii
30,-1574.8470344515363,0,0.017385379792952082,-0.003252710495990764,Ivesia gordonii,Ivesia gordonii
30,-1574.8470344515363,0,0.025159943870420344,-0.0012630917742858974,Eriogonum umbellatum,Ivesia gordonii
30,-1574.8470344515363,0,-0.04321513250438346,-0.001704668816606119,Heterotheca villosa,Ivesia gordonii
30,-1574.8470344515363,0,-0.0011650986162344357,-5.019092963565409e-4,Lupinus argenteus,Eriogonum umbellatum
30,-1574.8470344515363,0,0.030086567410006634,-1.581544601741228e-4,Ivesia gordonii,Eriogonum umbellatum
30,-1574.8470344515363,0,-0.0021340272595589613,6.274449489180776e-5,Eriogonum umbellatum,Eriogonum umbellatum
30,-1574.8470344515363,0,0.03294651178140054,-2.319946287779878e-4,Heterotheca villosa,Eriogonum umbellatum
30,-1574.8470344515363,0,0.004222261292654649,4.0832682514405994e-4,Lupinus argenteus,Heterotheca villosa
30,-1574.8470344515363,0,0.00830674848831517,0.0011906123701704975,Ivesia gordonii,Heterotheca villosa
30,-1574.8470344515363,0,-0.031140862742816664,-9.832873353161757e-4,Eriogonum umbellatum,Heterotheca villosa
30,-1574.8470344515363,0,0.061711237348650055,-0.002273718422928853,Heterotheca villosa,Heterotheca villosa
31,-1574.8470344515363,0,-0.020213465591908602,-3.283553563478744e-4,Lupinus argenteus,Lupinus argenteus
31,-1574.8470344515363,0,0.015056631271723452,2.1837583210845347e-4,Ivesia gordonii,Lupinus argenteus
31,-1574.8470344515363,0,-0.0017180658310188908,-0.00180232229916103,Eriogonum umbellatum,Lupinus argenteus
31,-1574.8470344515363,0,-0.014135676899142814,3.2157903486957197e-4,Heterotheca villosa,Lupinus argenteus
31,-1574.8470344515363,0,0.0030731288542006742,5.34276686314595e-4,Lupinus argenteus,Ivesia gordonii
31,-1574.8470344515363,0,0.017385379792952082,-0.003252710495990764,Ivesia gordonii,Ivesia gordonii
31,-1574.8470344515363,0,0.025159943870420344,-0.0012630917742858974,Eriogonum umbellatum,Ivesia gordonii
31,-1574.8470344515363,0,-0.04321513250438346,-0.001704668816606119,Heterotheca villosa,Ivesia gordonii
31,-1574.8470344515363,0,-0.0011650986162344357,-5.019092963565409e-4,Lupinus argenteus,Eriogonum umbellatum
31,-1574.8470344515363,0,0.030086567410006634,-1.581544601741228e-4,Ivesia gordonii,Eriogonum umbellatum
31,-1574.8470344515363,0,-0.0021340272595589613,6.274449489180776e-5,Eriogonum umbellatum,Eriogonum umbellatum
31,-1574.8470344515363,0,0.03294651178140054,-2.319946287779878e-4,Heterotheca villosa,Eriogonum umbellatum
31,-1574.8470344515363,0,0.004222261292654649,4.0832682514405994e-4,Lupinus argenteus,Heterotheca villosa
31,-1574.8470344515363,0,0.00830674848831517,0.0011906123701704975,Ivesia gordonii,Heterotheca villosa
31,-1574.8470344515363,0,-0.031140862742816664,-9.832873353161757e-4,Eriogonum umbellatum,Heterotheca villosa
31,-1574.8470344515363,0,0.061711237348650055,-0.002273718422928853,Heterotheca villosa,Heterotheca villosa
